gutenberg_id,text,title
174,"am working, and never listen either, and it must be dreadfully tedious",The Picture of Dorian Gray
174,"for my unfortunate sitters.  I beg you to stay.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""But what about my man at the Orleans?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"The painter laughed.  ""I don't think there will be any difficulty about",The Picture of Dorian Gray
174,"that.  Sit down again, Harry.  And now, Dorian, get up on the platform,",The Picture of Dorian Gray
174,"and don't move about too much, or pay any attention to what Lord Henry",The Picture of Dorian Gray
174,"says.  He has a very bad influence over all his friends, with the",The Picture of Dorian Gray
174,"single exception of myself.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,Dorian Gray stepped up on the dais with the air of a young Greek,The Picture of Dorian Gray
174,"martyr, and made a little _moue_ of discontent to Lord Henry, to whom he",The Picture of Dorian Gray
174,had rather taken a fancy.  He was so unlike Basil.  They made a,The Picture of Dorian Gray
174,delightful contrast.  And he had such a beautiful voice.  After a few,The Picture of Dorian Gray
174,"moments he said to him, ""Have you really a very bad influence, Lord",The Picture of Dorian Gray
174,"Henry?  As bad as Basil says?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""There is no such thing as a good influence, Mr. Gray.  All influence",The Picture of Dorian Gray
174,"is immoral--immoral from the scientific point of view.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Why?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Because to influence a person is to give him one's own soul.  He does",The Picture of Dorian Gray
174,"not think his natural thoughts, or burn with his natural passions.  His",The Picture of Dorian Gray
174,"virtues are not real to him.  His sins, if there are such things as",The Picture of Dorian Gray
174,"sins, are borrowed.  He becomes an echo of some one else's music, an",The Picture of Dorian Gray
174,actor of a part that has not been written for him.  The aim of life is,The Picture of Dorian Gray
174,self-development. To realize one's nature perfectly--that is what each,The Picture of Dorian Gray
174,"of us is here for.  People are afraid of themselves, nowadays.  They",The Picture of Dorian Gray
174,"have forgotten the highest of all duties, the duty that one owes to",The Picture of Dorian Gray
174,"one's self.  Of course, they are charitable.  They feed the hungry and",The Picture of Dorian Gray
174,"clothe the beggar.  But their own souls starve, and are naked.  Courage",The Picture of Dorian Gray
174,has gone out of our race.  Perhaps we never really had it.  The terror,The Picture of Dorian Gray
174,"of society, which is the basis of morals, the terror of God, which is",The Picture of Dorian Gray
174,the secret of religion--these are the two things that govern us.  And,The Picture of Dorian Gray
174,"yet--""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Just turn your head a little more to the right, Dorian, like a good",The Picture of Dorian Gray
174,"boy,"" said the painter, deep in his work and conscious only that a look",The Picture of Dorian Gray
174,had come into the lad's face that he had never seen there before.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""And yet,"" continued Lord Henry, in his low, musical voice, and with",The Picture of Dorian Gray
174,that graceful wave of the hand that was always so characteristic of,The Picture of Dorian Gray
174,"him, and that he had even in his Eton days, ""I believe that if one man",The Picture of Dorian Gray
174,"were to live out his life fully and completely, were to give form to",The Picture of Dorian Gray
174,"every feeling, expression to every thought, reality to every dream--I",The Picture of Dorian Gray
174,believe that the world would gain such a fresh impulse of joy that we,The Picture of Dorian Gray
174,"would forget all the maladies of mediaevalism, and return to the",The Picture of Dorian Gray
174,"Hellenic ideal--to something finer, richer than the Hellenic ideal, it",The Picture of Dorian Gray
174,may be.  But the bravest man amongst us is afraid of himself.  The,The Picture of Dorian Gray
174,mutilation of the savage has its tragic survival in the self-denial,The Picture of Dorian Gray
174,that mars our lives.  We are punished for our refusals.  Every impulse,The Picture of Dorian Gray
174,that we strive to strangle broods in the mind and poisons us.  The body,The Picture of Dorian Gray
174,"sins once, and has done with its sin, for action is a mode of",The Picture of Dorian Gray
174,"purification.  Nothing remains then but the recollection of a pleasure,",The Picture of Dorian Gray
174,or the luxury of a regret.  The only way to get rid of a temptation is,The Picture of Dorian Gray
174,"to yield to it.  Resist it, and your soul grows sick with longing for",The Picture of Dorian Gray
174,"the things it has forbidden to itself, with desire for what its",The Picture of Dorian Gray
174,monstrous laws have made monstrous and unlawful.  It has been said that,The Picture of Dorian Gray
174,the great events of the world take place in the brain.  It is in the,The Picture of Dorian Gray
174,"brain, and the brain only, that the great sins of the world take place",The Picture of Dorian Gray
174,"also.  You, Mr. Gray, you yourself, with your rose-red youth and your",The Picture of Dorian Gray
174,"rose-white boyhood, you have had passions that have made you afraid,",The Picture of Dorian Gray
174,"thoughts that have filled you with terror, day-dreams and sleeping",The Picture of Dorian Gray
174,"dreams whose mere memory might stain your cheek with shame--""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Stop!"" faltered Dorian Gray, ""stop! you bewilder me.  I don't know",The Picture of Dorian Gray
174,"what to say.  There is some answer to you, but I cannot find it.  Don't",The Picture of Dorian Gray
174,"speak.  Let me think.  Or, rather, let me try not to think.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"For nearly ten minutes he stood there, motionless, with parted lips and",The Picture of Dorian Gray
174,eyes strangely bright.  He was dimly conscious that entirely fresh,The Picture of Dorian Gray
174,influences were at work within him.  Yet they seemed to him to have,The Picture of Dorian Gray
174,come really from himself.  The few words that Basil's friend had said,The Picture of Dorian Gray
174,"to him--words spoken by chance, no doubt, and with wilful paradox in",The Picture of Dorian Gray
174,"them--had touched some secret chord that had never been touched before,",The Picture of Dorian Gray
174,but that he felt was now vibrating and throbbing to curious pulses.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,Music had stirred him like that.  Music had troubled him many times.,The Picture of Dorian Gray
174,"But music was not articulate.  It was not a new world, but rather",The Picture of Dorian Gray
174,"another chaos, that it created in us.  Words!  Mere words!  How",The Picture of Dorian Gray
174,"terrible they were!  How clear, and vivid, and cruel!  One could not",The Picture of Dorian Gray
174,escape from them.  And yet what a subtle magic there was in them!  They,The Picture of Dorian Gray
174,"seemed to be able to give a plastic form to formless things, and to",The Picture of Dorian Gray
174,have a music of their own as sweet as that of viol or of lute.  Mere,The Picture of Dorian Gray
174,words!  Was there anything so real as words?,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,Yes; there had been things in his boyhood that he had not understood.,The Picture of Dorian Gray
174,He understood them now.  Life suddenly became fiery-coloured to him.,The Picture of Dorian Gray
174,It seemed to him that he had been walking in fire.  Why had he not,The Picture of Dorian Gray
174,known it?,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"With his subtle smile, Lord Henry watched him.  He knew the precise",The Picture of Dorian Gray
174,psychological moment when to say nothing.  He felt intensely,The Picture of Dorian Gray
174,interested.  He was amazed at the sudden impression that his words had,The Picture of Dorian Gray
174,"produced, and, remembering a book that he had read when he was sixteen,",The Picture of Dorian Gray
174,"a book which had revealed to him much that he had not known before, he",The Picture of Dorian Gray
174,wondered whether Dorian Gray was passing through a similar experience.,The Picture of Dorian Gray
174,He had merely shot an arrow into the air.  Had it hit the mark?  How,The Picture of Dorian Gray
174,fascinating the lad was!,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"Hallward painted away with that marvellous bold touch of his, that had",The Picture of Dorian Gray
174,"the true refinement and perfect delicacy that in art, at any rate comes",The Picture of Dorian Gray
174,only from strength.  He was unconscious of the silence.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Basil, I am tired of standing,"" cried Dorian Gray suddenly.  ""I must",The Picture of Dorian Gray
174,"go out and sit in the garden.  The air is stifling here.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""My dear fellow, I am so sorry.  When I am painting, I can't think of",The Picture of Dorian Gray
174,anything else.  But you never sat better.  You were perfectly still.,The Picture of Dorian Gray
174,And I have caught the effect I wanted--the half-parted lips and the,The Picture of Dorian Gray
174,bright look in the eyes.  I don't know what Harry has been saying to,The Picture of Dorian Gray
174,"you, but he has certainly made you have the most wonderful expression.",The Picture of Dorian Gray
174,I suppose he has been paying you compliments.  You mustn't believe a,The Picture of Dorian Gray
174,"word that he says.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""He has certainly not been paying me compliments.  Perhaps that is the",The Picture of Dorian Gray
174,"reason that I don't believe anything he has told me.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""You know you believe it all,"" said Lord Henry, looking at him with his",The Picture of Dorian Gray
174,"dreamy languorous eyes.  ""I will go out to the garden with you.  It is",The Picture of Dorian Gray
174,"horribly hot in the studio.  Basil, let us have something iced to",The Picture of Dorian Gray
174,"drink, something with strawberries in it.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Certainly, Harry.  Just touch the bell, and when Parker comes I will",The Picture of Dorian Gray
174,"tell him what you want.  I have got to work up this background, so I",The Picture of Dorian Gray
174,will join you later on.  Don't keep Dorian too long.  I have never been,The Picture of Dorian Gray
174,in better form for painting than I am to-day. This is going to be my,The Picture of Dorian Gray
174,"masterpiece.  It is my masterpiece as it stands.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,Lord Henry went out to the garden and found Dorian Gray burying his,The Picture of Dorian Gray
174,"face in the great cool lilac-blossoms, feverishly drinking in their",The Picture of Dorian Gray
174,perfume as if it had been wine.  He came close to him and put his hand,The Picture of Dorian Gray
174,"upon his shoulder.  ""You are quite right to do that,"" he murmured.",The Picture of Dorian Gray
174,"""Nothing can cure the soul but the senses, just as nothing can cure the",The Picture of Dorian Gray
174,"senses but the soul.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"The lad started and drew back.  He was bareheaded, and the leaves had",The Picture of Dorian Gray
174,tossed his rebellious curls and tangled all their gilded threads.,The Picture of Dorian Gray
174,"There was a look of fear in his eyes, such as people have when they are",The Picture of Dorian Gray
174,"suddenly awakened.  His finely chiselled nostrils quivered, and some",The Picture of Dorian Gray
174,hidden nerve shook the scarlet of his lips and left them trembling.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Yes,"" continued Lord Henry, ""that is one of the great secrets of",The Picture of Dorian Gray
174,"life--to cure the soul by means of the senses, and the senses by means",The Picture of Dorian Gray
174,of the soul.  You are a wonderful creation.  You know more than you,The Picture of Dorian Gray
174,"think you know, just as you know less than you want to know.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,Dorian Gray frowned and turned his head away.  He could not help liking,The Picture of Dorian Gray
174,"the tall, graceful young man who was standing by him.  His romantic,",The Picture of Dorian Gray
174,olive-coloured face and worn expression interested him.  There was,The Picture of Dorian Gray
174,something in his low languid voice that was absolutely fascinating.,The Picture of Dorian Gray
174,"His cool, white, flowerlike hands, even, had a curious charm.  They",The Picture of Dorian Gray
174,"moved, as he spoke, like music, and seemed to have a language of their",The Picture of Dorian Gray
174,"own.  But he felt afraid of him, and ashamed of being afraid.  Why had",The Picture of Dorian Gray
174,it been left for a stranger to reveal him to himself?  He had known,The Picture of Dorian Gray
174,"Basil Hallward for months, but the friendship between them had never",The Picture of Dorian Gray
174,altered him.  Suddenly there had come some one across his life who,The Picture of Dorian Gray
174,"seemed to have disclosed to him life's mystery.  And, yet, what was",The Picture of Dorian Gray
174,there to be afraid of?  He was not a schoolboy or a girl.  It was,The Picture of Dorian Gray
174,absurd to be frightened.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Let us go and sit in the shade,"" said Lord Henry.  ""Parker has brought",The Picture of Dorian Gray
174,"out the drinks, and if you stay any longer in this glare, you will be",The Picture of Dorian Gray
174,"quite spoiled, and Basil will never paint you again.  You really must",The Picture of Dorian Gray
174,"not allow yourself to become sunburnt.  It would be unbecoming.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""What can it matter?"" cried Dorian Gray, laughing, as he sat down on",The Picture of Dorian Gray
174,the seat at the end of the garden.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""It should matter everything to you, Mr. Gray.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Why?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Because you have the most marvellous youth, and youth is the one thing",The Picture of Dorian Gray
174,"worth having.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""I don't feel that, Lord Henry.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""No, you don't feel it now.  Some day, when you are old and wrinkled",The Picture of Dorian Gray
174,"and ugly, when thought has seared your forehead with its lines, and",The Picture of Dorian Gray
174,"passion branded your lips with its hideous fires, you will feel it, you",The Picture of Dorian Gray
174,"will feel it terribly.  Now, wherever you go, you charm the world.",The Picture of Dorian Gray
174,"Will it always be so? ... You have a wonderfully beautiful face, Mr.",The Picture of Dorian Gray
174,Gray.  Don't frown.  You have.  And beauty is a form of genius--is,The Picture of Dorian Gray
174,"higher, indeed, than genius, as it needs no explanation.  It is of the",The Picture of Dorian Gray
174,"great facts of the world, like sunlight, or spring-time, or the",The Picture of Dorian Gray
174,reflection in dark waters of that silver shell we call the moon.  It,The Picture of Dorian Gray
174,cannot be questioned.  It has its divine right of sovereignty.  It,The Picture of Dorian Gray
174,makes princes of those who have it.  You smile?  Ah! when you have lost,The Picture of Dorian Gray
174,it you won't smile.... People say sometimes that beauty is only,The Picture of Dorian Gray
174,"superficial.  That may be so, but at least it is not so superficial as",The Picture of Dorian Gray
174,"thought is.  To me, beauty is the wonder of wonders.  It is only",The Picture of Dorian Gray
174,shallow people who do not judge by appearances.  The true mystery of,The Picture of Dorian Gray
174,"the world is the visible, not the invisible.... Yes, Mr. Gray, the",The Picture of Dorian Gray
174,gods have been good to you.  But what the gods give they quickly take,The Picture of Dorian Gray
174,"away.  You have only a few years in which to live really, perfectly,",The Picture of Dorian Gray
174,"and fully.  When your youth goes, your beauty will go with it, and then",The Picture of Dorian Gray
174,"you will suddenly discover that there are no triumphs left for you, or",The Picture of Dorian Gray
174,have to content yourself with those mean triumphs that the memory of,The Picture of Dorian Gray
174,your past will make more bitter than defeats.  Every month as it wanes,The Picture of Dorian Gray
174,"brings you nearer to something dreadful.  Time is jealous of you, and",The Picture of Dorian Gray
174,"wars against your lilies and your roses.  You will become sallow, and",The Picture of Dorian Gray
174,"hollow-cheeked, and dull-eyed.  You will suffer horribly.... Ah!",The Picture of Dorian Gray
174,realize your youth while you have it.  Don't squander the gold of your,The Picture of Dorian Gray
174,"days, listening to the tedious, trying to improve the hopeless failure,",The Picture of Dorian Gray
174,"or giving away your life to the ignorant, the common, and the vulgar.",The Picture of Dorian Gray
174,"These are the sickly aims, the false ideals, of our age.  Live!  Live",The Picture of Dorian Gray
174,the wonderful life that is in you!  Let nothing be lost upon you.  Be,The Picture of Dorian Gray
174,always searching for new sensations.  Be afraid of nothing.... A new,The Picture of Dorian Gray
174,Hedonism--that is what our century wants.  You might be its visible,The Picture of Dorian Gray
174,symbol.  With your personality there is nothing you could not do.  The,The Picture of Dorian Gray
174,world belongs to you for a season.... The moment I met you I saw that,The Picture of Dorian Gray
174,"you were quite unconscious of what you really are, of what you really",The Picture of Dorian Gray
174,might be.  There was so much in you that charmed me that I felt I must,The Picture of Dorian Gray
174,tell you something about yourself.  I thought how tragic it would be if,The Picture of Dorian Gray
174,you were wasted.  For there is such a little time that your youth will,The Picture of Dorian Gray
174,"last--such a little time.  The common hill-flowers wither, but they",The Picture of Dorian Gray
174,blossom again.  The laburnum will be as yellow next June as it is now.,The Picture of Dorian Gray
174,"In a month there will be purple stars on the clematis, and year after",The Picture of Dorian Gray
174,year the green night of its leaves will hold its purple stars.  But we,The Picture of Dorian Gray
174,never get back our youth.  The pulse of joy that beats in us at twenty,The Picture of Dorian Gray
174,"becomes sluggish.  Our limbs fail, our senses rot.  We degenerate into",The Picture of Dorian Gray
174,"hideous puppets, haunted by the memory of the passions of which we were",The Picture of Dorian Gray
174,"too much afraid, and the exquisite temptations that we had not the",The Picture of Dorian Gray
174,courage to yield to.  Youth!  Youth!  There is absolutely nothing in,The Picture of Dorian Gray
174,"the world but youth!""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"Dorian Gray listened, open-eyed and wondering.  The spray of lilac fell",The Picture of Dorian Gray
174,from his hand upon the gravel.  A furry bee came and buzzed round it,The Picture of Dorian Gray
174,for a moment.  Then it began to scramble all over the oval stellated,The Picture of Dorian Gray
174,globe of the tiny blossoms.  He watched it with that strange interest,The Picture of Dorian Gray
174,in trivial things that we try to develop when things of high import,The Picture of Dorian Gray
174,"make us afraid, or when we are stirred by some new emotion for which we",The Picture of Dorian Gray
174,"cannot find expression, or when some thought that terrifies us lays",The Picture of Dorian Gray
174,sudden siege to the brain and calls on us to yield.  After a time the,The Picture of Dorian Gray
174,bee flew away.  He saw it creeping into the stained trumpet of a Tyrian,The Picture of Dorian Gray
174,"convolvulus.  The flower seemed to quiver, and then swayed gently to",The Picture of Dorian Gray
174,and fro.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,Suddenly the painter appeared at the door of the studio and made,The Picture of Dorian Gray
174,staccato signs for them to come in.  They turned to each other and,The Picture of Dorian Gray
174,smiled.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""I am waiting,"" he cried.  ""Do come in.  The light is quite perfect,",The Picture of Dorian Gray
174,"and you can bring your drinks.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,They rose up and sauntered down the walk together.  Two green-and-white,The Picture of Dorian Gray
174,"butterflies fluttered past them, and in the pear-tree at the corner of",The Picture of Dorian Gray
174,the garden a thrush began to sing.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""You are glad you have met me, Mr. Gray,"" said Lord Henry, looking at",The Picture of Dorian Gray
174,him.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Yes, I am glad now.  I wonder shall I always be glad?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Always!  That is a dreadful word.  It makes me shudder when I hear it.",The Picture of Dorian Gray
174,Women are so fond of using it.  They spoil every romance by trying to,The Picture of Dorian Gray
174,"make it last for ever.  It is a meaningless word, too.  The only",The Picture of Dorian Gray
174,difference between a caprice and a lifelong passion is that the caprice,The Picture of Dorian Gray
174,"lasts a little longer.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"As they entered the studio, Dorian Gray put his hand upon Lord Henry's",The Picture of Dorian Gray
174,"arm.  ""In that case, let our friendship be a caprice,"" he murmured,",The Picture of Dorian Gray
174,"flushing at his own boldness, then stepped up on the platform and",The Picture of Dorian Gray
174,resumed his pose.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,Lord Henry flung himself into a large wicker arm-chair and watched him.,The Picture of Dorian Gray
174,The sweep and dash of the brush on the canvas made the only sound that,The Picture of Dorian Gray
174,"broke the stillness, except when, now and then, Hallward stepped back",The Picture of Dorian Gray
174,to look at his work from a distance.  In the slanting beams that,The Picture of Dorian Gray
174,streamed through the open doorway the dust danced and was golden.  The,The Picture of Dorian Gray
174,heavy scent of the roses seemed to brood over everything.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"After about a quarter of an hour Hallward stopped painting, looked for",The Picture of Dorian Gray
174,"a long time at Dorian Gray, and then for a long time at the picture,",The Picture of Dorian Gray
174,"biting the end of one of his huge brushes and frowning.  ""It is quite",The Picture of Dorian Gray
174,"finished,"" he cried at last, and stooping down he wrote his name in",The Picture of Dorian Gray
174,long vermilion letters on the left-hand corner of the canvas.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,Lord Henry came over and examined the picture.  It was certainly a,The Picture of Dorian Gray
174,"wonderful work of art, and a wonderful likeness as well.",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""My dear fellow, I congratulate you most warmly,"" he said.  ""It is the",The Picture of Dorian Gray
174,"finest portrait of modern times.  Mr. Gray, come over and look at",The Picture of Dorian Gray
174,"yourself.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"The lad started, as if awakened from some dream.",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Is it really finished?"" he murmured, stepping down from the platform.",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Quite finished,"" said the painter.  ""And you have sat splendidly",The Picture of Dorian Gray
174,"to-day. I am awfully obliged to you.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""That is entirely due to me,"" broke in Lord Henry.  ""Isn't it, Mr.",The Picture of Dorian Gray
174,"Gray?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"Dorian made no answer, but passed listlessly in front of his picture",The Picture of Dorian Gray
174,"and turned towards it.  When he saw it he drew back, and his cheeks",The Picture of Dorian Gray
174,"flushed for a moment with pleasure.  A look of joy came into his eyes,",The Picture of Dorian Gray
174,as if he had recognized himself for the first time.  He stood there,The Picture of Dorian Gray
174,"motionless and in wonder, dimly conscious that Hallward was speaking to",The Picture of Dorian Gray
174,"him, but not catching the meaning of his words.  The sense of his own",The Picture of Dorian Gray
174,beauty came on him like a revelation.  He had never felt it before.,The Picture of Dorian Gray
174,Basil Hallward's compliments had seemed to him to be merely the,The Picture of Dorian Gray
174,"charming exaggeration of friendship.  He had listened to them, laughed",The Picture of Dorian Gray
174,"at them, forgotten them.  They had not influenced his nature.  Then had",The Picture of Dorian Gray
174,"come Lord Henry Wotton with his strange panegyric on youth, his",The Picture of Dorian Gray
174,"terrible warning of its brevity.  That had stirred him at the time, and",The Picture of Dorian Gray
174,"now, as he stood gazing at the shadow of his own loveliness, the full",The Picture of Dorian Gray
174,"reality of the description flashed across him.  Yes, there would be a",The Picture of Dorian Gray
174,"day when his face would be wrinkled and wizen, his eyes dim and",The Picture of Dorian Gray
174,"colourless, the grace of his figure broken and deformed.  The scarlet",The Picture of Dorian Gray
174,would pass away from his lips and the gold steal from his hair.  The,The Picture of Dorian Gray
174,life that was to make his soul would mar his body.  He would become,The Picture of Dorian Gray
174,"dreadful, hideous, and uncouth.",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"As he thought of it, a sharp pang of pain struck through him like a",The Picture of Dorian Gray
174,knife and made each delicate fibre of his nature quiver.  His eyes,The Picture of Dorian Gray
174,"deepened into amethyst, and across them came a mist of tears.  He felt",The Picture of Dorian Gray
174,as if a hand of ice had been laid upon his heart.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Don't you like it?"" cried Hallward at last, stung a little by the",The Picture of Dorian Gray
174,"lad's silence, not understanding what it meant.",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Of course he likes it,"" said Lord Henry.  ""Who wouldn't like it?  It",The Picture of Dorian Gray
174,is one of the greatest things in modern art.  I will give you anything,The Picture of Dorian Gray
174,"you like to ask for it.  I must have it.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""It is not my property, Harry.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Whose property is it?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Dorian's, of course,"" answered the painter.",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""He is a very lucky fellow.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""How sad it is!"" murmured Dorian Gray with his eyes still fixed upon",The Picture of Dorian Gray
174,"his own portrait.  ""How sad it is!  I shall grow old, and horrible, and",The Picture of Dorian Gray
174,dreadful.  But this picture will remain always young.  It will never be,The Picture of Dorian Gray
174,older than this particular day of June.... If it were only the other,The Picture of Dorian Gray
174,"way!  If it were I who was to be always young, and the picture that was",The Picture of Dorian Gray
174,"to grow old!  For that--for that--I would give everything!  Yes, there",The Picture of Dorian Gray
174,is nothing in the whole world I would not give!  I would give my soul,The Picture of Dorian Gray
174,"for that!""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""You would hardly care for such an arrangement, Basil,"" cried Lord",The Picture of Dorian Gray
174,"Henry, laughing.  ""It would be rather hard lines on your work.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""I should object very strongly, Harry,"" said Hallward.",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"Dorian Gray turned and looked at him.  ""I believe you would, Basil.",The Picture of Dorian Gray
174,You like your art better than your friends.  I am no more to you than a,The Picture of Dorian Gray
174,"green bronze figure.  Hardly as much, I dare say.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,The painter stared in amazement.  It was so unlike Dorian to speak like,The Picture of Dorian Gray
174,that.  What had happened?  He seemed quite angry.  His face was flushed,The Picture of Dorian Gray
174,and his cheeks burning.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Yes,"" he continued, ""I am less to you than your ivory Hermes or your",The Picture of Dorian Gray
174,silver Faun.  You will like them always.  How long will you like me?,The Picture of Dorian Gray
174,"Till I have my first wrinkle, I suppose.  I know, now, that when one",The Picture of Dorian Gray
174,"loses one's good looks, whatever they may be, one loses everything.",The Picture of Dorian Gray
174,Your picture has taught me that.  Lord Henry Wotton is perfectly right.,The Picture of Dorian Gray
174,Youth is the only thing worth having.  When I find that I am growing,The Picture of Dorian Gray
174,"old, I shall kill myself.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"Hallward turned pale and caught his hand.  ""Dorian!  Dorian!"" he cried,",The Picture of Dorian Gray
174,"""don't talk like that.  I have never had such a friend as you, and I",The Picture of Dorian Gray
174,"shall never have such another.  You are not jealous of material things,",The Picture of Dorian Gray
174,"are you?--you who are finer than any of them!""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""I am jealous of everything whose beauty does not die.  I am jealous of",The Picture of Dorian Gray
174,the portrait you have painted of me.  Why should it keep what I must,The Picture of Dorian Gray
174,lose?  Every moment that passes takes something from me and gives,The Picture of Dorian Gray
174,"something to it.  Oh, if it were only the other way!  If the picture",The Picture of Dorian Gray
174,"could change, and I could be always what I am now!  Why did you paint",The Picture of Dorian Gray
174,"it?  It will mock me some day--mock me horribly!""  The hot tears welled",The Picture of Dorian Gray
174,"into his eyes; he tore his hand away and, flinging himself on the",The Picture of Dorian Gray
174,"divan, he buried his face in the cushions, as though he was praying.",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""This is your doing, Harry,"" said the painter bitterly.",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"Lord Henry shrugged his shoulders.  ""It is the real Dorian Gray--that",The Picture of Dorian Gray
174,"is all.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""It is not.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""If it is not, what have I to do with it?""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""You should have gone away when I asked you,"" he muttered.",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""I stayed when you asked me,"" was Lord Henry's answer.",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"""Harry, I can't quarrel with my two best friends at once, but between",The Picture of Dorian Gray
174,you both you have made me hate the finest piece of work I have ever,The Picture of Dorian Gray
174,"done, and I will destroy it.  What is it but canvas and colour?  I will",The Picture of Dorian Gray
174,"not let it come across our three lives and mar them.""",The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"Dorian Gray lifted his golden head from the pillow, and with pallid",The Picture of Dorian Gray
174,"face and tear-stained eyes, looked at him as he walked over to the deal",The Picture of Dorian Gray
174,painting-table that was set beneath the high curtained window.  What,The Picture of Dorian Gray
174,was he doing there?  His fingers were straying about among the litter,The Picture of Dorian Gray
174,"of tin tubes and dry brushes, seeking for something.  Yes, it was for",The Picture of Dorian Gray
174,"the long palette-knife, with its thin blade of lithe steel.  He had",The Picture of Dorian Gray
174,found it at last.  He was going to rip up the canvas.,The Picture of Dorian Gray
174,,The Picture of Dorian Gray
174,"With a stifled sob the lad leaped from the couch, and, rushing over to",The Picture of Dorian Gray
